PDB_CHAIN_ID,SP_PRIMARY,GENE,coverage
1G25.A,P51948,MNAT1,0.21035598705501618
1G26.A,P28799,GRN,0.05227655986509275
1G2E.A,P26378,ELAVL4,0.4394736842105263
1G2L.A,P00742,F10,0.48155737704918034
1G2L.B,P00742,F10,0.11270491803278689
1G2M.A,P00742,F10,0.48155737704918034
1G2M.B,P00742,F10,0.11270491803278689
1G2S.A,Q9Y258,CCL26,0.7553191489361702
1G2T.A,Q9Y258,CCL26,0.7553191489361702
1G30.A,P00734,F2,0.04340836012861737
1G30.B,P00734,F2,0.40514469453376206
1G32.A,P00734,F2,0.04340836012861737
1G32.B,P00734,F2,0.40514469453376206
1G37.A,P00734,F2,0.4453376205787781
1G3F.A,P98170,XIAP,0.23340040241448692
1G3F.B,Q9NR28,DIABLO,0.03765690376569038
1G3J.A,P35222,CTNNB1,0.6683738796414853
1G3J.C,P35222,CTNNB1,0.5620998719590269
1G3M.A,P49888,SULT1E1,0.9863945578231292
1G3M.B,P49888,SULT1E1,0.9693877551020408
1G3N.A,Q00534,CDK6,0.8987730061349694
1G3N.B,P42773,CDKN2C,0.9226190476190477
1G3N.E,Q00534,CDK6,0.8987730061349694
1G3N.F,P42773,CDKN2C,0.9226190476190477
1G3Z.A,P00918,CA2,0.9923076923076923
1G45.A,P00918,CA2,0.9923076923076923
1G46.A,P00918,CA2,0.9923076923076923
1G47.A,P48059,LIMS1,0.2153846153846154
1G48.A,P00918,CA2,0.9923076923076923
1G49.A,P08254,MMP3,0.35429769392033544
1G49.B,P08254,MMP3,0.36268343815513626
1G4F.A,P02749,APOH,0.2492753623188406
1G4G.A,P02749,APOH,0.2492753623188406
1G4J.A,P00918,CA2,0.9923076923076923
1G4K.A,P08254,MMP3,0.3522012578616352
1G4K.B,P08254,MMP3,0.3522012578616352
1G4K.C,P08254,MMP3,0.3522012578616352
1G4O.A,P00918,CA2,0.9923076923076923
1G4U.R,P63000,RAC1,0.9375
1G50.A,P03372,ESR1,0.4151260504201681
1G50.B,P03372,ESR1,0.4134453781512605
1G50.C,P03372,ESR1,0.41008403361344536
1G52.A,P00918,CA2,0.9923076923076923
1G53.A,P00918,CA2,0.9923076923076923
1G54.A,P00918,CA2,0.9923076923076923
1G55.A,O14717,TRDMT1,0.8005115089514067
1G5J.A,Q07817,BCL2L1,0.7253218884120172
1G5J.B,Q92934,BAD,0.14285714285714285
1G5M.A,P10415,BCL2,0.6861924686192469
1G5S.A,P24941,CDK2,0.9228187919463087
1G5V.A,Q16637,SMN1; SMN2,0.19047619047619047
1G5W.A,P05413,FABP3,0.9924812030075187
1G5Y.A,P19793,RXRA,0.4935064935064935
1G5Y.B,P19793,RXRA,0.49567099567099565
1G5Y.C,P19793,RXRA,0.48917748917748916
1G5Y.D,P19793,RXRA,0.49567099567099565
1G6J.A,P0CG48,UBC,0.11094890510948906
1G73.A,Q9NR28,DIABLO,0.6569037656903766
1G73.B,Q9NR28,DIABLO,0.6569037656903766
1G73.C,P98170,XIAP,0.1790744466800805
1G73.D,P98170,XIAP,0.2052313883299799
1G7A.A,P01308,INS,0.19090909090909092
1G7A.B,P01308,INS,0.2727272727272727
1G7A.C,P01308,INS,0.19090909090909092
1G7A.D,P01308,INS,0.2636363636363636
1G7A.E,P01308,INS,0.19090909090909092
1G7A.F,P01308,INS,0.2727272727272727
1G7A.G,P01308,INS,0.19090909090909092
1G7A.H,P01308,INS,0.2545454545454545
1G7B.A,P01308,INS,0.19090909090909092
1G7B.B,P01308,INS,0.2727272727272727
1G7B.C,P01308,INS,0.19090909090909092
1G7B.D,P01308,INS,0.2636363636363636
1G7B.E,P01308,INS,0.19090909090909092
1G7B.F,P01308,INS,0.2727272727272727
1G7B.G,P01308,INS,0.19090909090909092
1G7B.H,P01308,INS,0.2545454545454545
1G7F.A,P18031,PTPN1,0.6827586206896552
1G7G.A,P18031,PTPN1,0.6827586206896552
1G82.A,P31371,FGF9,0.7548076923076923
1G82.B,P31371,FGF9,0.7548076923076923
1G82.C,P31371,FGF9,0.7451923076923077
1G82.D,P31371,FGF9,0.7451923076923077
1G83.A,P06241,FYN,0.29981378026070765
1G83.B,P06241,FYN,0.29981378026070765
1G84.A,P01854,IGHE,0.24532710280373832
1G86.A,Q05315,CLC,0.9929577464788732
1G88.A,Q13485,SMAD4,0.4003623188405797
1G88.B,Q13485,SMAD4,0.4384057971014492
1G88.C,Q13485,SMAD4,0.427536231884058
1G8I.A,P62166,NCS1,0.9578947368421052
1G8I.B,P62166,NCS1,0.9789473684210527
1G8Q.A,P60033,CD81,0.3813559322033898
1G8Q.B,P60033,CD81,0.3644067796610169
1G91.A,P55773,CCL23,0.6416666666666667
1G96.A,P01034,CST3,0.7602739726027398
1G9L.A,P11940,PABPC1,0.21855345911949686
1G9M.C,P01730,CD4,0.3951965065502183
1G9N.C,P01730,CD4,0.3951965065502183
1G9O.A,O14745,SLC9A3R1,0.24860335195530725
1G9V.A,P69905,HBA1; HBA2,0.9929577464788732
1G9V.B,P68871,HBB,0.9931972789115646
1G9V.C,P69905,HBA1; HBA2,0.9929577464788732
1G9V.D,P68871,HBB,0.9931972789115646
1GA3.A,P35225,IL13,0.7671232876712328
1GA5.A,P20393,NR1D1,0.13355048859934854
1GA5.B,P20393,NR1D1,0.12866449511400652
1GA5.E,P20393,NR1D1,0.13192182410423453
1GA5.F,P20393,NR1D1,0.1270358306188925
1GAF.H,P01857,IGHG1,0.31212121212121213
1GAF.L,P01834,IGKC,1.0
1GAG.A,P06213,INSR,0.21924746743849494
1GAY.A,P61626,LYZ,0.8783783783783784
1GAZ.A,P61626,LYZ,0.8783783783783784
1GB0.A,P61626,LYZ,0.8783783783783784
1GB2.A,P61626,LYZ,0.8783783783783784
1GB3.A,P61626,LYZ,0.8783783783783784
1GB5.A,P61626,LYZ,0.8783783783783784
1GB6.A,P61626,LYZ,0.8783783783783784
1GB7.A,P61626,LYZ,0.8783783783783784
1GB8.A,P61626,LYZ,0.8783783783783784
1GB9.A,P61626,LYZ,0.8783783783783784
1GBN.A,P04181,OAT,0.9157175398633257
1GBN.B,P04181,OAT,0.9157175398633257
1GBN.C,P04181,OAT,0.9157175398633257
1GBO.A,P61626,LYZ,0.8783783783783784
1GBU.A,P69905,HBA1; HBA2,0.9929577464788732
1GBU.B,P68871,HBB,0.9931972789115646
1GBU.C,P69905,HBA1; HBA2,0.9929577464788732
1GBU.D,P68871,HBB,0.9931972789115646
1GBV.A,P69905,HBA1; HBA2,0.9929577464788732
1GBV.B,P68871,HBB,0.9931972789115646
1GBV.C,P69905,HBA1; HBA2,0.9929577464788732
1GBV.D,P68871,HBB,0.9931972789115646
1GBW.A,P61626,LYZ,0.8783783783783784
1GBX.A,P61626,LYZ,0.8783783783783784
1GBY.A,P61626,LYZ,0.8783783783783784
1GBZ.A,P61626,LYZ,0.8783783783783784
1GC1.C,P01730,CD4,0.3951965065502183
1GCQ.A,P62993,GRB2,0.2534562211981567
1GCQ.B,P62993,GRB2,0.2626728110599078
1GCZ.A,P14174,MIF,0.991304347826087
1GCZ.B,P14174,MIF,0.991304347826087
1GCZ.C,P14174,MIF,0.991304347826087
1GD0.A,P14174,MIF,0.991304347826087
1GD0.B,P14174,MIF,0.991304347826087
1GD0.C,P14174,MIF,0.991304347826087
1GD3.A,P01040,CSTA,1.0
1GD4.A,P01040,CSTA,1.0
1GD5.A,P14598,NCF1,0.3282051282051282
1GDW.A,P61626,LYZ,0.8783783783783784
1GDX.A,P61626,LYZ,0.8783783783783784
1GE0.A,P61626,LYZ,0.8783783783783784
1GE1.A,P61626,LYZ,0.8783783783783784
1GE2.A,P61626,LYZ,0.8783783783783784
1GE3.A,P61626,LYZ,0.8783783783783784
1GE4.A,P61626,LYZ,0.8783783783783784
1GEA.A,P18509,ADCYAP1,0.11931818181818182
1GEN.A,P08253,MMP2,0.30303030303030304
1GEV.A,P61626,LYZ,0.8783783783783784
1GEZ.A,P61626,LYZ,0.8783783783783784
1GF0.A,P61626,LYZ,0.8783783783783784
1GF3.A,P61626,LYZ,0.8783783783783784
1GF4.A,P61626,LYZ,0.8783783783783784
1GF5.A,P61626,LYZ,0.8783783783783784
1GF6.A,P61626,LYZ,0.8783783783783784
1GF7.A,P61626,LYZ,0.8783783783783784
1GF8.A,P61626,LYZ,0.8783783783783784
1GF9.A,P61626,LYZ,0.8783783783783784
1GFA.A,P61626,LYZ,0.8783783783783784
1GFC.A,P62993,GRB2,0.2626728110599078
1GFD.A,P62993,GRB2,0.2626728110599078
1GFE.A,P61626,LYZ,0.8783783783783784
1GFG.A,P61626,LYZ,0.8783783783783784
1GFH.A,P61626,LYZ,0.8783783783783784
1GFJ.A,P61626,LYZ,0.8783783783783784
1GFK.A,P61626,LYZ,0.8783783783783784
1GFR.A,P61626,LYZ,0.8783783783783784
1GFT.A,P61626,LYZ,0.8783783783783784
1GFU.A,P61626,LYZ,0.8783783783783784
1GFV.A,P61626,LYZ,0.8783783783783784
1GFW.A,P42574,CASP3,0.5234657039711191
1GFW.B,P42574,CASP3,0.33574007220216606
1GFY.A,P18031,PTPN1,0.6804597701149425
1GG3.A,P11171,EPB41,0.3229166666666667
1GG3.B,P11171,EPB41,0.3229166666666667
1GG3.C,P11171,EPB41,0.3229166666666667
1GG5.A,P15559,NQO1,0.9963503649635036
1GG5.B,P15559,NQO1,0.9963503649635036
1GG5.C,P15559,NQO1,0.9963503649635036
1GG5.D,P15559,NQO1,0.9963503649635036
1GGL.A,P82980,RBP5,0.9851851851851852
1GGL.B,P82980,RBP5,0.9851851851851852
1GGT.A,P00488,F13A1,0.9699453551912568
1GGT.B,P00488,F13A1,0.9672131147540983
1GGU.A,P00488,F13A1,0.9576502732240437
1GGU.B,P00488,F13A1,0.9658469945355191
1GGY.A,P00488,F13A1,0.959016393442623
1GGY.B,P00488,F13A1,0.9631147540983607
1GGZ.A,P27482,CALML3,0.9664429530201343
1GH2.A,O43396,TXNL1,0.370242214532872
1GH6.B,P06400,RB1,0.3448275862068965
1GH7.A,P32927,CSF2RB,0.45373467112597543
1GH7.B,P32927,CSF2RB,0.45373467112597543
1GHQ.A,P01024,C3,0.18280216476247746
1GHQ.B,P20023,CR2,0.12391093901258471
1GHQ.C,P20023,CR2,0.1287512100677638
1GHU.A,P62993,GRB2,0.42857142857142855
1GHV.H,P00734,F2,0.40192926045016075
1GHV.L,P00734,F2,0.05787781350482315
1GHW.H,P00734,F2,0.40192926045016075
1GHW.L,P00734,F2,0.05787781350482315
1GHX.H,P00734,F2,0.40192926045016075
1GHX.L,P00734,F2,0.05787781350482315
1GHY.H,P00734,F2,0.40192926045016075
1GHY.L,P00734,F2,0.05787781350482315
1GI7.A,P00749,PLAU,0.02088167053364269
1GI7.B,P00749,PLAU,0.568445475638051
1GI8.A,P00749,PLAU,0.02088167053364269
1GI8.B,P00749,PLAU,0.568445475638051
1GI9.A,P00749,PLAU,0.02088167053364269
1GI9.B,P00749,PLAU,0.568445475638051
1GIF.A,P14174,MIF,1.0
1GIF.B,P14174,MIF,1.0
1GIF.C,P14174,MIF,1.0
1GIH.A,P24941,CDK2,0.9261744966442953
1GII.A,P24941,CDK2,0.9362416107382551
1GIJ.A,P24941,CDK2,0.9161073825503356
1GJ4.H,P00734,F2,0.4035369774919614
1GJ4.L,P00734,F2,0.04501607717041801
1GJ5.H,P00734,F2,0.40192926045016075
1GJ5.L,P00734,F2,0.05787781350482315
1GJ7.A,P00749,PLAU,0.02320185614849188
1GJ7.B,P00749,PLAU,0.5707656612529002
1GJ8.A,P00749,PLAU,0.030162412993039442
1GJ8.B,P00749,PLAU,0.568445475638051
1GJ9.A,P00749,PLAU,0.02320185614849188
1GJ9.B,P00749,PLAU,0.5707656612529002
1GJA.A,P00749,PLAU,0.030162412993039442
1GJA.B,P00749,PLAU,0.568445475638051
1GJB.A,P00749,PLAU,0.018561484918793503
1GJB.B,P00749,PLAU,0.5707656612529002
1GJC.A,P00749,PLAU,0.02088167053364269
1GJC.B,P00749,PLAU,0.5707656612529002
1GJD.A,P00749,PLAU,0.030162412993039442
1GJD.B,P00749,PLAU,0.568445475638051
1GJH.A,P10415,BCL2,0.6861924686192469
1GJJ.A,P42166,TMPO,0.1340057636887608
1GJO.A,P21802,FGFR2,0.341047503045067
1GJZ.A,P0CG48,UBC,0.07737226277372262
1GJZ.B,P0CG48,UBC,0.07737226277372262
1GK4.A,P08670,VIM,0.16952789699570817
1GK4.B,P08670,VIM,0.16952789699570817
1GK4.C,P08670,VIM,0.15021459227467812
1GK4.D,P08670,VIM,0.16738197424892703
1GK4.E,P08670,VIM,0.15021459227467812
1GK4.F,P08670,VIM,0.15879828326180256
1GK5.A,P01135,TGFA,0.04375
1GK6.A,P08670,VIM,0.0536480686695279
1GK6.B,P08670,VIM,0.04721030042918455
1GK7.A,P08670,VIM,0.0815450643776824
1GKC.A,P14780,MMP9,0.2248939179632249
1GKC.B,P14780,MMP9,0.22065063649222066
1GKD.A,P14780,MMP9,0.2248939179632249
1GKD.B,P14780,MMP9,0.21923620933521926
1GKG.A,P17927,CR1,0.06473761647866601
1GKN.A,P17927,CR1,0.061304561059342816
1GKO.A,P02766,TTR,0.782312925170068
1GKO.B,P02766,TTR,0.7755102040816326
1GKO.C,P02766,TTR,0.782312925170068
1GKO.D,P02766,TTR,0.7755102040816326
1GLI.A,P69905,HBA1; HBA2,0.9929577464788732
1GLI.B,P68871,HBB,0.9931972789115646
1GLI.C,P69905,HBA1; HBA2,0.9929577464788732
1GLI.D,P68871,HBB,0.9931972789115646
1GLO.A,P25774,CTSS,0.6555891238670695
1GMN.A,P14210,HGF,0.2348901098901099
1GMN.B,P14210,HGF,0.1565934065934066
1GMO.A,P14210,HGF,0.23763736263736263
1GMO.B,P14210,HGF,0.23763736263736263
1GMO.C,P14210,HGF,0.23763736263736263
1GMO.D,P14210,HGF,0.23763736263736263
1GMO.E,P14210,HGF,0.23901098901098902
1GMO.F,P14210,HGF,0.23901098901098902
1GMO.G,P14210,HGF,0.22664835164835165
1GMO.H,P14210,HGF,0.23626373626373626
1GMY.A,P07858,CTSB,0.7492625368731564
1GMY.B,P07858,CTSB,0.7463126843657817
1GMY.C,P07858,CTSB,0.7463126843657817
1GNA.A,Q02747,GUCA2A,0.11304347826086956
1GNB.A,Q02747,GUCA2A,0.11304347826086956
1GNC.A,P09919,CSF3,0.8405797101449275
1GNG.A,P49841,GSK3B,0.8333333333333334
1GNG.B,P49841,GSK3B,0.85
1GNG.X,Q92837,FRAT1,0.0931899641577061
1GNG.Y,Q92837,FRAT1,0.0931899641577061
1GNH.A,P02741,CRP,0.9196428571428571
1GNH.B,P02741,CRP,0.9196428571428571
1GNH.C,P02741,CRP,0.9196428571428571
1GNH.D,P02741,CRP,0.9196428571428571
1GNH.E,P02741,CRP,0.9196428571428571
1GNH.F,P02741,CRP,0.9196428571428571
1GNH.G,P02741,CRP,0.9196428571428571
1GNH.H,P02741,CRP,0.9196428571428571
1GNH.I,P02741,CRP,0.9196428571428571
1GNH.J,P02741,CRP,0.9196428571428571
1GNI.A,P02768,ALB,0.9556650246305419
1GNJ.A,P02768,ALB,0.9556650246305419
1GNP.A,P01112,HRAS,0.8783068783068783
1GNQ.A,P01112,HRAS,0.8783068783068783
1GNR.A,P01112,HRAS,0.8783068783068783
1GNU.A,O95166,GABARAP,1.0
1GO4.A,Q13257,MAD2L1,0.9560975609756097
1GO4.B,Q13257,MAD2L1,0.9512195121951219
1GO4.C,Q13257,MAD2L1,0.9512195121951219
1GO4.D,Q13257,MAD2L1,0.9414634146341463
1GO4.E,Q9Y6D9,MAD1L1,0.12116991643454039
1GO4.F,Q9Y6D9,MAD1L1,0.12116991643454039
1GO4.G,Q9Y6D9,MAD1L1,0.1392757660167131
1GO4.H,Q9Y6D9,MAD1L1,0.12952646239554316
1GO5.A,Q9UBU9,NXF1,0.11147011308562198
1GO9.A,P06850,CRH,0.20918367346938777
1GOE.A,P06850,CRH,0.20918367346938777
1GOS.A,P27338,MAOB,0.9557692307692308
1GOS.B,P27338,MAOB,0.948076923076923
1GP0.A,P11717,IGF2R,0.053392211963067045
1GP3.A,P11717,IGF2R,0.05178643115214773
1GP9.A,P14210,HGF,0.23351648351648352
1GP9.B,P14210,HGF,0.23351648351648352
1GP9.C,P14210,HGF,0.23351648351648352
1GP9.D,P14210,HGF,0.23351648351648352
1GPL.A,P16233,PNLIP,0.22795698924731184
1GPZ.A,P00736,C1R,0.5234042553191489
1GPZ.B,P00736,C1R,0.5219858156028369
1GQ4.A,O14745,SLC9A3R1,0.24860335195530725
1GQ5.A,O14745,SLC9A3R1,0.24022346368715083
1GQB.A,P11717,IGF2R,0.052589321557607385
1GQB.B,P11717,IGF2R,0.05218787635487756
1GQF.A,P55210,CASP7,0.8481848184818482
1GQF.B,P55210,CASP7,0.8481848184818482
1GQM.A,P80511,S100A12,0.9456521739130435
1GQM.B,P80511,S100A12,0.9565217391304348
1GQM.C,P80511,S100A12,0.9456521739130435
1GQM.D,P80511,S100A12,0.9456521739130435
1GQM.E,P80511,S100A12,0.9456521739130435
1GQM.F,P80511,S100A12,0.9456521739130435
1GQM.G,P80511,S100A12,0.9456521739130435
1GQM.H,P80511,S100A12,0.9565217391304348
1GQM.I,P80511,S100A12,0.9456521739130435
1GQM.J,P80511,S100A12,0.9456521739130435
1GQM.K,P80511,S100A12,0.9456521739130435
1GQM.L,P80511,S100A12,0.9347826086956522
1GQV.A,P10153,RNASE2,0.8322981366459627
1GR3.A,Q03692,COL10A1,0.19411764705882353
1GRA.A,P00390,GSR,0.8831417624521073
1GRB.A,P00390,GSR,0.8831417624521073
1GRE.A,P00390,GSR,0.8831417624521073
1GRF.A,P00390,GSR,0.8831417624521073
1GRG.A,P00390,GSR,0.8831417624521073
1GRH.A,P00390,GSR,0.8831417624521073
1GRI.A,P62993,GRB2,0.9723502304147466
1GRI.B,P62993,GRB2,0.9723502304147466
1GRN.A,P60953,CDC42,1.0
1GRN.B,Q07960,ARHGAP1,0.44874715261959
1GRT.A,P00390,GSR,0.8850574712643678
1GS4.A,P10275,AR,0.26521739130434785
1GS9.A,P02649,APOE,0.45425867507886436
1GSD.A,P08263,GSTA1,0.9369369369369369
1GSD.B,P08263,GSTA1,0.9369369369369369
1GSD.C,P08263,GSTA1,0.9369369369369369
1GSD.D,P08263,GSTA1,0.9369369369369369
1GSE.A,P08263,GSTA1,0.9954954954954955
1GSE.B,P08263,GSTA1,0.9954954954954955
1GSF.A,P08263,GSTA1,0.9954954954954955
1GSF.B,P08263,GSTA1,0.9954954954954955
1GSF.C,P08263,GSTA1,0.9954954954954955
1GSF.D,P08263,GSTA1,0.9954954954954955
1GSM.A,Q13477,MADCAM1,0.5287958115183246
1GSN.A,P00390,GSR,0.8831417624521073
1GSS.A,P09211,GSTP1,0.9952380952380953
1GSS.B,P09211,GSTP1,0.9952380952380953
1GT0.C,P14859,POU2F1,0.1857335127860027
1GTU.A,P09488,GSTM1,0.9954128440366973
1GTU.B,P09488,GSTM1,0.9954128440366973
1GTU.C,P09488,GSTM1,0.9954128440366973
1GTU.D,P09488,GSTM1,0.9954128440366973
1GTW.A,P17676,CEBPB,0.19130434782608696
1GTW.B,P17676,CEBPB,0.19710144927536233
1GU4.A,P17676,CEBPB,0.19130434782608696
1GU4.B,P17676,CEBPB,0.19710144927536233
1GU5.A,P17676,CEBPB,0.19130434782608696
1GU5.B,P17676,CEBPB,0.19710144927536233
1GUA.A,P62834,RAP1A,0.907608695652174
1GUA.B,P04049,RAF1,0.11728395061728394
1GUH.A,P08263,GSTA1,0.9954954954954955
1GUH.B,P08263,GSTA1,0.9954954954954955
1GUH.C,P08263,GSTA1,0.9954954954954955
1GUH.D,P08263,GSTA1,0.9954954954954955
1GUJ.A,P01308,INS,0.19090909090909092
1GUJ.B,P01308,INS,0.2727272727272727
1GUJ.C,P01308,INS,0.19090909090909092
1GUJ.D,P01308,INS,0.2727272727272727
1GUL.A,O15217,GSTA4,0.9774774774774775
1GUL.B,O15217,GSTA4,0.9774774774774775
1GUL.C,O15217,GSTA4,0.9774774774774775
1GUL.D,O15217,GSTA4,0.9774774774774775
1GUL.E,O15217,GSTA4,0.9774774774774775
1GUL.F,O15217,GSTA4,0.9774774774774775
1GUL.G,O15217,GSTA4,0.9774774774774775
1GUL.H,O15217,GSTA4,0.9774774774774775
1GUM.A,O15217,GSTA4,0.9774774774774775
1GUM.B,O15217,GSTA4,0.9774774774774775
1GUM.C,O15217,GSTA4,0.9774774774774775
1GUM.D,O15217,GSTA4,0.9774774774774775
1GUM.E,O15217,GSTA4,0.9774774774774775
1GUM.F,O15217,GSTA4,0.9774774774774775
1GUM.G,O15217,GSTA4,0.9774774774774775
1GUM.H,O15217,GSTA4,0.9774774774774775
1GUV.A,Q13231,CHIT1,0.7746781115879828
1GUX.A,P06400,RB1,0.19073275862068967
1GUX.B,P06400,RB1,0.15193965517241378
1GVJ.A,P14921,ETS1,0.3197278911564626
1GVJ.B,P14921,ETS1,0.3287981859410431
1GVL.A,Q92876,KLK6,0.9139344262295082
1GW3.A,P02647,APOA1,0.17228464419475656
1GW4.A,P02647,APOA1,0.17228464419475656
1GW6.A,P09960,LTA4H,0.9983633387888707
1GWB.A,P07359,GP1BA,0.40797546012269936
1GWB.B,P07359,GP1BA,0.4279141104294479
1GWQ.A,P03372,ESR1,0.4084033613445378
1GWQ.B,P03372,ESR1,0.40672268907563025
1GWQ.C,Q15596,NCOA2,0.006147540983606557
1GWQ.D,Q15596,NCOA2,0.006147540983606557
1GWR.A,P03372,ESR1,0.39999999999999997
1GWR.B,P03372,ESR1,0.4016806722689076
1GWR.C,Q15596,NCOA2,0.006147540983606557
1GWR.D,Q15596,NCOA2,0.006147540983606557
1GWX.A,Q03181,PPARD,0.6145124716553289
1GWX.B,Q03181,PPARD,0.6145124716553289
1GWZ.A,P29350,PTPN6,0.47058823529411764
1GXC.A,O96017,CHEK2,0.2136279926335175
1GXC.D,O96017,CHEK2,0.2136279926335175
1GXC.G,O96017,CHEK2,0.2136279926335175
1GXC.J,O96017,CHEK2,0.2136279926335175
1GXD.A,P08253,MMP2,0.9454545454545455
1GXD.B,P08253,MMP2,0.9439393939393939
1GXD.C,P16035,TIMP2,0.8727272727272727
1GXD.D,P16035,TIMP2,0.8727272727272727
1GXE.A,Q14896,MYBPC3,0.10204081632653061
1GXR.A,Q04724,TLE1,0.43246753246753245
1GXR.B,Q04724,TLE1,0.41818181818181815
1GY3.A,P24941,CDK2,0.9932885906040269
1GY3.B,P20248,CCNA2,0.5972222222222222
1GY3.C,P24941,CDK2,0.9932885906040269
1GY3.D,P20248,CCNA2,0.5972222222222222
1GY5.A,P61970,NUTF2,0.968503937007874
1GY5.B,P61970,NUTF2,0.9763779527559056
1GYA.A,P06729,CD2,0.29914529914529914
1GYF.A,O95400,CD2BP2,0.18181818181818182
1GYK.A,P02743,APCS,0.9147982062780269
1GYK.B,P02743,APCS,0.9147982062780269
1GYK.C,P02743,APCS,0.9147982062780269
1GYK.D,P02743,APCS,0.9147982062780269
1GYK.E,P02743,APCS,0.9147982062780269
1GZ3.A,P23368,ME2,0.9486301369863014
1GZ3.B,P23368,ME2,0.9486301369863014
1GZ3.C,P23368,ME2,0.9486301369863014
1GZ3.D,P23368,ME2,0.9486301369863014
1GZ4.A,P23368,ME2,0.9434931506849316
1GZ4.B,P23368,ME2,0.9434931506849316
1GZ4.C,P23368,ME2,0.9434931506849316
1GZ4.D,P23368,ME2,0.9434931506849316
1GZ8.A,P24941,CDK2,0.976510067114094
1GZH.A,P04637,TP53,0.4758269720101781
1GZH.B,Q12888,TP53BP1,0.11409736308316429
1GZH.C,P04637,TP53,0.49872773536895676
1GZH.D,Q12888,TP53BP1,0.10801217038539554
1GZK.A,P31751,AKT2,0.5634095634095635
1GZN.A,P31751,AKT2,0.5654885654885655
1GZO.A,P31751,AKT2,0.5654885654885655
1GZP.A,P29016,CD1B,0.8318318318318318
1GZP.B,P61769,B2M,0.8319327731092437
1GZQ.A,P29016,CD1B,0.8348348348348349
1GZR.B,P05019,IGF1,0.3128205128205128
1GZS.A,P60953,CDC42,0.9319371727748691
1GZS.C,P60953,CDC42,0.9319371727748691
1GZU.A,Q9HAN9,NMNAT1,0.8172043010752688
1GZU.B,Q9HAN9,NMNAT1,0.8172043010752688
1GZU.C,Q9HAN9,NMNAT1,0.8172043010752688
1GZW.A,P09382,LGALS1,0.9925925925925926
1GZW.B,P09382,LGALS1,0.9925925925925926
1GZX.A,P69905,HBA1; HBA2,0.9929577464788732
1GZX.B,P68871,HBB,0.9931972789115646
1GZX.C,P69905,HBA1; HBA2,0.9929577464788732
1GZX.D,P68871,HBB,0.9931972789115646
1GZY.B,P05019,IGF1,0.29230769230769227
1GZZ.B,P05019,IGF1,0.3076923076923077
1H00.A,P24941,CDK2,0.9328859060402684
1H01.A,P24941,CDK2,0.9630872483221476
1H02.B,P05019,IGF1,0.3282051282051282
1H03.P,P08174,CD55,0.32808398950131235
1H03.Q,P08174,CD55,0.32808398950131235
1H04.P,P08174,CD55,0.32808398950131235
1H07.A,P24941,CDK2,0.9563758389261745
1H08.A,P24941,CDK2,0.9496644295302014
1H0C.A,P21549,AGXT,0.9846938775510203
1H0D.C,P03950,ANG,0.8367346938775511
1H0L.A,P04156,PRNP,0.4426877470355731
1H0V.A,P24941,CDK2,0.9664429530201342
1H0W.A,P24941,CDK2,0.9496644295302014
1H0Z.A,Q9NQ38,SPINK5,0.06390977443609022
1H10.A,P31749,AKT1,0.24166666666666667
1H15.A,P01903,HLA-DRA,0.7086614173228346
1H15.B,Q30154,HLA-DRB5,0.7105263157894737
1H15.D,P01903,HLA-DRA,0.7086614173228346
1H15.E,Q30154,HLA-DRB5,0.7105263157894737
1H19.A,P09960,LTA4H,0.9983633387888707
1H1B.A,P08246,ELANE,0.8164794007490637
1H1B.B,P08246,ELANE,0.8164794007490637
1H1H.A,P12724,RNASE3,0.83125
1H1P.A,P24941,CDK2,0.9932885906040269
1H1P.B,P20248,CCNA2,0.5972222222222222
1H1P.C,P24941,CDK2,0.9932885906040269
1H1P.D,P20248,CCNA2,0.5972222222222222
1H1Q.A,P24941,CDK2,0.9932885906040269
1H1Q.B,P20248,CCNA2,0.5972222222222222
1H1Q.C,P24941,CDK2,0.9932885906040269
1H1Q.D,P20248,CCNA2,0.5972222222222222
1H1R.A,P24941,CDK2,0.9932885906040269
1H1R.B,P20248,CCNA2,0.5972222222222222
1H1R.C,P24941,CDK2,0.9932885906040269
1H1R.D,P20248,CCNA2,0.5972222222222222
1H1S.A,P24941,CDK2,0.9932885906040269
1H1S.B,P20248,CCNA2,0.5972222222222222
1H1S.C,P24941,CDK2,0.9932885906040269
1H1S.D,P20248,CCNA2,0.5972222222222222
1H1V.G,P06396,GSN,0.4181585677749361
1H1W.A,O15530,PDPK1,0.512589928057554
1H24.A,P24941,CDK2,0.9832214765100671
1H24.B,P20248,CCNA2,0.5972222222222222
1H24.C,P24941,CDK2,0.9832214765100671
1H24.D,P20248,CCNA2,0.5972222222222222
1H24.E,Q01094,E2F1,0.020594965675057208
1H25.A,P24941,CDK2,0.9832214765100671
1H25.B,P20248,CCNA2,0.5972222222222222
1H25.C,P24941,CDK2,0.9328859060402686
1H25.D,P20248,CCNA2,0.5972222222222222
1H25.E,P06400,RB1,0.010775862068965518
1H26.A,P24941,CDK2,0.9966442953020134
1H26.B,P20248,CCNA2,0.5972222222222222
1H26.C,P24941,CDK2,0.8993288590604027
1H26.D,P20248,CCNA2,0.5972222222222222
1H26.E,P04637,TP53,0.022900763358778626
1H27.A,P24941,CDK2,0.9966442953020134
1H27.B,P20248,CCNA2,0.5972222222222222
1H27.C,P24941,CDK2,0.9798657718120805
